227070	[227070, 1901, 6, 47.0]
227070	[227070, 1901, 6, 51.0]
227070	[227070, 1901, 6, 60.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 56.0]
227070	[227070, 1901, 6, 53.0]
227070	[227070, 1901, 6, 60.0]
227070	[227070, 1901, 6, 55.0]
227070	[227070, 1901, 6, 60.0]
227070	[227070, 1901, 6, 67.0]
227070	[227070, 1901, 6, 56.0]
227070	[227070, 1901, 6, 59.0]
227070	[227070, 1901, 6, 70.0]
227070	[227070, 1901, 6, 60.0]
227070	[227070, 1901, 6, 61.0]
227070	[227070, 1901, 6, 69.0]
227070	[227070, 1901, 6, 57.0]
227070	[227070, 1901, 6, 63.0]
227070	[227070, 1901, 6, 72.0]
227070	[227070, 1901, 6, 64.0]
227070	[227070, 1901, 6, 67.0]
227070	[227070, 1901, 6, 78.0]
227070	[227070, 1901, 6, 62.0]
227070	[227070, 1901, 6, 71.0]
227070	[227070, 1901, 6, 77.0]
227070	[227070, 1901, 6, 60.0]
227070	[227070, 1901, 6, 69.0]
227070	[227070, 1901, 6, 80.0]
227070	[227070, 1901, 6, 61.0]
227070	[227070, 1901, 6, 58.0]
227070	[227070, 1901, 6, 75.0]
227070	[227070, 1901, 6, 63.0]
227070	[227070, 1901, 6, 62.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 54.0]
227070	[227070, 1901, 6, 52.0]
227070	[227070, 1901, 6, 56.0]
227070	[227070, 1901, 6, 50.0]
227070	[227070, 1901, 6, 51.0]
227070	[227070, 1901, 6, 55.0]
227070	[227070, 1901, 6, 48.0]
227070	[227070, 1901, 6, 53.0]
227070	[227070, 1901, 6, 56.0]
227070	[227070, 1901, 6, 50.0]
227070	[227070, 1901, 6, 56.0]
227070	[227070, 1901, 6, 59.0]
227070	[227070, 1901, 6, 51.0]
227070	[227070, 1901, 6, 59.0]
227070	[227070, 1901, 6, 69.0]
227070	[227070, 1901, 6, 58.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 71.0]
227070	[227070, 1901, 6, 61.0]
227070	[227070, 1901, 6, 59.0]
227070	[227070, 1901, 6, 71.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 72.0]
227070	[227070, 1901, 6, 62.0]
227070	[227070, 1901, 6, 63.0]
227070	[227070, 1901, 6, 71.0]
227070	[227070, 1901, 6, 64.0]
227070	[227070, 1901, 6, 67.0]
227070	[227070, 1901, 6, 74.0]
227070	[227070, 1901, 6, 66.0]
227070	[227070, 1901, 6, 69.0]
227070	[227070, 1901, 6, 77.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 70.0]
227070	[227070, 1901, 6, 78.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 68.0]
227070	[227070, 1901, 6, 76.0]
227070	[227070, 1901, 6, 65.0]
227070	[227070, 1901, 6, 69.0]
227070	[227070, 1901, 6, 82.0]
227070	[227070, 1901, 6, 70.0]
227070	[227070, 1901, 6, 64.0]
227070	[227070, 1901, 6, 67.0]
227070	[227070, 1901, 6, 61.0]
227070	[227070, 1901, 6, 61.0]
227070	[227070, 1901, 6, 62.0]
227070	[227070, 1901, 6, 57.0]
227070	[227070, 1901, 6, 58.0]
227070	[227070, 1901, 6, 62.0]
